Density, E_angle, E_bond, E_dihed, E_impro, E_vdwl, KinEng, Lx, Ly, Lz, PotEng, Press, Step, Temp, TotEng, Volume, f_avd, f_sxx_ave, f_syy_ave, f_szz_ave, v_Time, v_sxx, v_syy, v_szz
1.1751687, 44101.561, 9125.7464, -4817.1305, 274.30566, -3631.3624, 18900.926, 60.146091, 56.965865, 59.610688, 43722.831, 251.75415, 2098000, 301.1002, 62623.757, 204242.56, 1.1753955, 5.6050786, 1.6463736, -6.6790272, 1049, -57.765976, -11.701076, -7.0599173
1.1781042, 44075.427, 8852.7934, -4640.733, 286.01692, -3699.4724, 18775.002, 60.072677, 56.994989, 59.504399, 43541.405, -89.127388, 2100000, 299.09417, 62316.408, 203733.64, 1.1756183, -3.3885212, -2.2312709, 4.2874782, 1050, 2.6427258, 16.650884, 7.7988878
1.1720677, 44113.62, 9224.1348, -4748.1741, 268.34651, -3690.0825, 18957.496, 60.437046, 57.159598, 59.279068, 43829.372, 469.85568, 2102000, 302.00138, 62786.868, 204782.94, 1.1733552, -2.9044643, -0.16630403, 4.4975173, 1051, -11.627883, -86.35137, -44.845126
1.1758426, 44141.011, 9123.9084, -4914.0371, 278.97452, -3734.523, 18751.65, 60.591523, 57.043937, 59.057616, 43579.736, 1454.4721, 2104000, 298.72216, 62331.386, 204125.51, 1.1749006, 4.1383491, 2.9394987, -6.6713481, 1052, -177.76196, -117.60951, -146.75169
1.1771381, 44363.762, 8976.4046, -4794.589, 282.90279, -3671.2973, 18889.099, 60.130977, 57.019187, 59.470249, 43808.98, 222.02729, 2106000, 300.91178, 62698.079, 203900.85, 1.1762515, -1.1903199, -2.2892739, 0.44942872, 1053, -59.412496, -33.158046, 25.079796
1.1755637, 44021.201, 9166.9451, -4621.2813, 288.65184, -3730.6715, 18628.144, 60.136192, 57.196733, 59.359896, 43790.302, -538.90453, 2108000, 296.75466, 62418.446, 204173.93, 1.1742541, -0.75475655, -2.3488492, 15.358088, 1054, 24.797714, 94.316658, 44.699132
1.1714464, 44130.868, 9081.84, -4705.3148, 279.05672, -3619.2062, 18854.723, 60.438304, 57.136331, 59.333425, 43845.905, -946.05834, 2110000, 300.36416, 62700.628, 204891.54, 1.1762692, -3.9048494, 8.8126808, -6.2885869, 1055, 126.24302, 108.21042, 53.124638
1.1726646, 44092.275, 9164.6057, -4706.09, 290.28102, -3609.4572, 18717.5, 60.403629, 57.141945, 59.299987, 43878.177, 304.55262, 2112000, 298.17813, 62595.677, 204678.7, 1.1744303, -0.58429834, -8.0533164, 6.2448445, 1056, -12.80206, -28.966357, -50.807964
1.1741255, 44117.963, 9132.8203, -4839.6363, 283.88288, -3606.4001, 18889.759, 60.320652, 56.989789, 59.466019, 43761.567, 286.25108, 2114000, 300.9223, 62651.326, 204424.03, 1.1734727, 0.87966993, 4.83068, -8.85429, 1057, -102.1335, -43.549497, 58.669823
1.1781486, 44131.689, 9146.9743, -4657.2728, 295.86192, -3671.7665, 18871.214, 60.078116, 57.21784, 59.265042, 43895.021, -735.22973, 2116000, 300.62687, 62766.235, 203725.96, 1.1729566, -1.892921, -7.297366, 11.784275, 1058, 78.857537, 69.902433, 74.731488
1.1743015, 44086.267, 9137.1327, -4770.487, 276.50452, -3695.4688, 18779.064, 60.267329, 57.258681, 59.23025, 43712.599, 517.46072, 2118000, 299.15888, 62491.663, 204393.39, 1.17486, -0.9345452, 6.1134132, -5.3164247, 1059, -69.838472, -107.51957, 20.062923
1.1720114, 44007.677, 9110.9122, -4701.488, 275.92985, -3637.17, 18913.455, 60.394384, 57.161799, 59.321507, 43714.573, -276.15245, 2120000, 301.29978, 62628.027, 204792.77, 1.1731842, -4.4677721, 0.096303501, 1.0754519, 1060, -28.942819, 91.20601, 21.680249
1.1769746, 44020.715, 9167.8976, -4698.8279, 281.32126, -3726.4444, 18884.713, 60.561018, 56.97685, 59.100037, 43739.672, 195.778, 2122000, 300.84191, 62624.384, 203929.17, 1.1733273, 4.3335986, -7.2661192, -0.35720212, 1061, -4.9073561, -27.589116, -27.015147
1.1696759, 44134.254, 9047.0513, -4782.198, 283.47889, -3620.8056, 18864.756, 60.398206, 57.335731, 59.255887, 43737.187, 306.85606, 2124000, 300.52399, 62601.943, 205201.67, 1.1706846, -1.717397, 1.4805408, -8.9510835, 1062, -21.072601, -28.182404, -44.021565
1.1756342, 44049.481, 9139.3948, -4689.0634, 285.54229, -3648.8517, 18912.345, 60.647396, 56.675784, 59.397005, 43819.985, -192.04194, 2126000, 301.2821, 62732.33, 204161.68, 1.1729013, 0.27049041, 3.4651366, 5.0046248, 1063, 30.72672, 58.541089, -30.891859
1.1744902, 44169.798, 9094.3694, -4770.7443, 309.36512, -3665.4108, 18746.811, 60.246785, 57.091787, 59.414104, 43801.008, -234.46731, 2128000, 298.64507, 62547.819, 204360.55, 1.1759645, 3.8958918, -7.3838783, -4.5543121, 1064, -0.50552728, 70.879583, 0.89814552
1.1755289, 44089.114, 9131.0863, -4812.1341, 272.72628, -3586.1525, 18872.134, 60.289635, 57.056163, 59.356451, 43761.89, 296.9629, 2130000, 300.64152, 62634.024, 204179.97, 1.1743536, -7.360678, 2.5474703, 4.8943465, 1065, -58.6795, 29.228176, -60.817972
1.1752076, 44087.402, 9027.3419, -4704.1673, 295.6345, -3711.2121, 18905.723, 60.615975, 56.992044, 59.119471, 43686.859, 14.905027, 2132000, 301.17662, 62592.583, 204235.8, 1.1736434, 1.540996, 1.1135262, 2.1411652, 1066, -3.8114664, -6.9522947, 6.2330056
1.1767574, 44048.237, 9189.6669, -4712.4146, 286.21327, -3667.8254, 18915.723, 60.209245, 57.17523, 59.250009, 43818.634, -647.22865, 2134000, 301.33592, 62734.357, 203966.82, 1.1710659, 9.8367905, 4.117156, 4.0929659, 1067, 53.515876, 75.214914, 68.010537
1.1734322, 44095.647, 9146.5161, -4714.2622, 279.27129, -3620.278, 18825.088, 60.394003, 57.219326, 59.190485, 43862.669, -998.50812, 2136000, 299.89206, 62687.756, 204544.8, 1.1754331, -9.7773527, 1.4774179, 1.1789182, 1068, 195.20909, 96.971516, 11.340903
1.1776875, 44021.95, 9088.3428, -4684.7405, 292.04014, -3758.8822, 18739.145, 60.604414, 57.154252, 58.838769, 43620.046, -120.17994, 2138000, 298.52295, 62359.191, 203805.72, 1.1756039, 1.3781792, -3.3405474, -5.0896409, 1069, 127.44133, -32.461472, -58.448161
1.1734396, 44049.119, 9059.5545, -4710.223, 283.04272, -3637.9675, 18845.234, 60.161971, 57.317984, 59.316121, 43703.167, 239.34953, 2140000, 300.21299, 62548.4, 204543.51, 1.1743131, 5.4535497, -1.4825675, 0.18153926, 1070, 17.246131, -94.21228, 4.209876
1.1709851, 43932.56, 9102.6387, -4672.1056, 293.378, -3707.1783, 18764.539, 60.221099, 57.343792, 59.35537, 43629.545, -637.72402, 2142000, 298.9275, 62394.084, 204972.26, 1.1734261, -7.0825007, 3.1425065, 5.2852722, 1071, 82.331205, 1.4200264, 110.10093
1.1752699, 44193.939, 9092.2329, -4739.1117, 285.94856, -3640.7351, 18825.756, 60.451131, 57.037363, 59.230443, 43876.875, 67.742022, 2144000, 299.90269, 62702.631, 204224.97, 1.1745084, 2.5249349, -4.8859995, -6.123938, 1072, -17.385039, 16.055337, -19.26218
1.1729938, 44069.097, 9240.7925, -4971.4784, 279.38493, -3662.361, 18844.673, 60.091537, 57.474993, 59.245926, 43626.173, 418.76017, 2146000, 300.20406, 62470.846, 204621.25, 1.1726422, 4.0831688, 2.309244, 1.7514419, 1073, 11.47886, -8.641188, -130.1303
1.1796621, 44207.604, 9169.7047, -4868.5248, 302.26558, -3723.5869, 19081.616, 60.281684, 57.060869, 59.151404, 43780.88, 504.74523, 2148000, 303.97867, 62862.496, 203464.58, 1.1756287, -6.0629815, -0.29797551, -0.90647712, 1074, -23.14905, -90.104847, -40.176035
1.1724723, 44208.218, 9090.3902, -4939.6074, 285.95978, -3638.4173, 18754.363, 60.679699, 56.85043, 59.342617, 43685.256, 147.18318, 2150000, 298.76537, 62439.618, 204712.27, 1.1743128, 4.5075545, 3.5370919, 4.6611928, 1075, -73.990449, 44.942844, -15.692402
1.1712713, 44150.364, 9061.3924, -4673.1628, 283.17706, -3718.7016, 18723.846, 60.721387, 57.124155, 59.07823, 43796.227, 276.24791, 2152000, 298.27923, 62520.073, 204922.17, 1.1755405, 3.789279, -8.2339389, -5.4970716, 1076, 12.212577, -45.978013, -50.207021
1.1748353, 44215.124, 9141.1802, -4773.2925, 301.7513, -3622.3918, 18765.567, 60.066876, 57.433397, 59.220209, 43928.775, 567.3389, 2154000, 298.94386, 62694.342, 204300.52, 1.1738144, -0.094260483, 5.5194253, -2.1122635, 1077, -41.315823, -90.568447, -40.572572
1.1748374, 44099.58, 9117.9833, -4810.74, 298.54904, -3661.456, 18752.548, 60.141543, 57.546926, 59.029891, 43713.912, 637.89835, 2156000, 298.73647, 62466.46, 204300.15, 1.1755047, -3.332406, 3.6189616, 3.5097048, 1078, -62.148675, -44.802657, -86.95382
1.1735117, 44066.181, 9105.942, -4727.4381, 286.93859, -3564.5795, 18808.69, 60.332539, 57.205535, 59.261055, 43839.653, 245.85545, 2158000, 299.63084, 62648.343, 204530.95, 1.1718033, 1.7057277, -1.5584846, 2.1299991, 1079, -13.326761, 1.10887, -62.516021
1.1691055, 44103.085, 9064.5655, -4694.9339, 279.9122, -3674.8209, 18791.32, 60.514672, 57.352674, 59.153219, 43747.74, -201.61356, 2160000, 299.35412, 62539.06, 205301.79, 1.1708867, 7.7292248, 3.7013571, -3.5441843, 1080, -32.911826, 30.103544, 64.093763
1.1687634, 44185.045, 9175.7682, -4750.8454, 286.52006, -3629.6744, 19003.321, 60.476891, 57.153789, 59.41353, 43941.571, 64.368054, 2162000, 302.7314, 62944.892, 205361.88, 1.1725375, -5.4464338, -2.5734294, -0.29577082, 1081, 73.703094, -133.79507, 40.525692
1.1734483, 44260.981, 9091.904, -4784.3952, 295.11827, -3692.7933, 18853.346, 60.227825, 57.260116, 59.310706, 43820.082, -51.11858, 2164000, 300.34223, 62673.429, 204542, 1.1727674, -6.1930576, -2.51785, -3.1960805, 1082, -36.080919, -7.0152064, 58.634896
1.1751547, 44011.423, 9033.9499, -4594.8413, 280.23406, -3692.7749, 18719.644, 60.349588, 57.102571, 59.26816, 43724.509, -718.11471, 2166000, 298.21229, 62444.153, 204244.99, 1.1727137, 2.0058265, -0.14052965, -0.14414944, 1083, -30.95319, 209.28584, 39.956266
1.1755864, 44189.142, 9093.7938, -4775.6036, 310.37561, -3705.7208, 18824.814, 60.593238, 56.822361, 59.299149, 43818.254, -98.557821, 2168000, 299.88769, 62643.068, 204169.98, 1.1738484, 6.5963321, -4.2540544, 0.91603663, 1084, 64.344854, -57.809363, 23.423623
1.1754119, 44024.871, 9088.7243, -4694.1297, 301.4846, -3673.667, 18796.022, 60.370014, 57.335031, 58.994976, 43728.295, 109.1746, 2170000, 299.42903, 62524.317, 204200.29, 1.1733319, 2.7283185, -5.0489307, 3.2077484, 1085, -16.699804, -103.9351, 87.44855
1.1748873, 44044.381, 9027.2706, -4664.6586, 289.84957, -3652.5714, 18733.317, 60.175752, 57.353464, 59.192823, 43727.685, 266.69929, 2172000, 298.43011, 62461.003, 204291.47, 1.174749, -1.5051454, 6.3062968, -8.3249875, 1086, 9.7081149, -116.26265, 25.484622
1.1748046, 44029.878, 9004.7332, -4679.8923, 296.95398, -3631.7566, 18759.74, 60.32228, 57.242526, 59.167647, 43697.951, 455.30578, 2174000, 298.85105, 62457.691, 204305.86, 1.1716611, 0.44544012, -3.2433198, 9.9035854, 1087, -56.544588, -66.072496, -15.784489
1.1730336, 44091.722, 9012.2347, -4552.4994, 268.66075, -3717.3955, 18879.3, 60.410773, 57.552059, 58.851935, 43841.589, -1243.9805, 2176000, 300.75569, 62720.89, 204614.31, 1.1726339, 0.57006855, -0.71611515, -0.26275646, 1088, 199.54632, 188.69696, -10.104301
1.1709314, 44013.828, 9077.5138, -4655.9812, 281.51803, -3562.3552, 18853.101, 60.115136, 57.614127, 59.183708, 43861.813, 183.95804, 2178000, 300.33833, 62714.914, 204981.65, 1.1741043, 0.30439904, -0.70941204, -5.9582325, 1089, 33.211771, -24.520504, -64.609911
1.1731314, 43968.158, 9086.2259, -4649.3517, 270.45147, -3624.6962, 18792.611, 60.223042, 57.444337, 59.141165, 43746.914, -285.26631, 2180000, 299.37469, 62539.525, 204597.25, 1.1740114, -4.7004535, 0.61649477, 1.1532905, 1090, -65.312383, 145.26266, 6.7635547
1.1760663, 44129.105, 9193.7779, -4666.3029, 285.42048, -3608.774, 18800.686, 60.547432, 57.168096, 58.96105, 44007.807, 710.63557, 2182000, 299.50333, 62808.493, 204086.68, 1.1739678, 5.212357, -3.5773465, -2.455691, 1091, -155.80883, -49.826587, -10.380027
1.1747435, 43916.431, 9113.687, -4681.064, 272.56118, -3616.1099, 18915.791, 60.081146, 57.200606, 59.451738, 43694.343, -43.434411, 2184000, 301.33699, 62610.134, 204316.48, 1.172003, 4.4548732, 0.068429739, 2.3017648, 1092, 59.232223, -94.813784, 48.784535
1.1711713, 44212.57, 9050.2842, -4602.4611, 283.09612, -3729.7339, 18715.055, 60.069524, 57.388048, 59.4498, 43921.555, -1286.7674, 2186000, 298.13919, 62636.611, 204939.67, 1.1714411, -0.48192073, -0.75996043, 2.8866557, 1093, 223.86385, 55.922068, 111.3592
1.1726792, 44000.968, 9190.1874, -4712.3114, 276.6472, -3624.3198, 18874.47, 60.247532, 57.305111, 59.283608, 43821.115, 760.77475, 2188000, 300.67873, 62695.585, 204676.15, 1.1722096, -0.75885413, 10.03817, -1.7174464, 1094, -73.215371, -89.708585, -68.33255
1.1748575, 43948.352, 8950.4772, -4640.2199, 303.82953, -3676.0617, 18812.899, 60.131193, 57.217797, 59.378648, 43621.45, 325.38482, 2190000, 299.69788, 62434.349, 204296.66, 1.1775009, -3.1491396, -9.3490903, -3.0318721, 1095, 12.232213, -30.460294, -80.68077
1.1738287, 44054.236, 9085.2767, -4538.4445, 292.3195, -3639.7614, 18794.018, 60.204756, 57.419947, 59.1491, 43941.271, -1037.4347, 2192000, 299.3971, 62735.289, 204475.71, 1.1735295, 1.9514385, 2.1151466, 1.9012261, 1096, 116.2702, 285.62465, -86.540619
1.1751731, 44212.525, 8972.6902, -4615.4816, 298.45105, -3724.3925, 18756.632, 60.310801, 57.328512, 59.071615, 43849.855, -273.36713, 2194000, 298.80153, 62606.487, 204241.79, 1.17399, 3.589434, -0.31015248, 2.1728133, 1097, -43.423516, 126.82534, -0.30504808
1.174504, 44092.192, 9062.7933, -4513.4143, 306.18619, -3676.4066, 18783.312, 60.284526, 57.144501, 59.321435, 43948.622, -31.953317, 2196000, 299.22655, 62731.934, 204358.14, 1.1770289, -4.8265807, -1.3273516, -5.9600668, 1098, -14.126746, -57.923165, 81.762921
1.1771758, 44053.703, 8975.1906, -4519.7526, 301.90618, -3698.3299, 18780.399, 60.111542, 57.176252, 59.32416, 43766.632, -116.53108, 2198000, 299.18015, 62547.031, 203894.33, 1.1736091, 1.666827, -9.8559266, 7.933638, 1099, 45.961691, 20.234128, -30.773284
1.1741786, 44137.669, 9074.5226, -4665.778, 286.02033, -3656.2711, 19134.1, 60.102759, 57.665743, 58.979353, 43870.611, -313.10337, 2200000, 304.81476, 63004.711, 204414.78, 1.1730224, 1.3501548, 4.8743534, -1.0177673, 1100, 18.686199, 108.82249, -32.333089
1.1777488, 44038.255, 8879.909, -4482.0775, 284.62113, -3618.535, 18696.744, 59.912435, 57.484453, 59.173384, 43792.789, 201.51413, 2202000, 297.84748, 62489.533, 203795.12, 1.175468, -2.0701715, 2.3446168, -4.0578155, 1101, 2.0117358, 5.0683327, -68.335325
1.1783832, 43943.85, 9181.397, -4692.7396, 291.47766, -3714.8307, 18822.416, 60.216437, 57.152621, 59.184599, 43707.027, 353.74069, 2204000, 299.84949, 62529.442, 203685.41, 1.172944, 0.33619565, 0.88352058, 10.598406, 1102, -59.626651, -25.952374, -21.9493
1.1753869, 44149.12, 8831.0289, -4555.8385, 276.5759, -3637.2133, 18669.098, 60.069749, 57.434984, 59.187948, 43780.958, -1087.5359, 2206000, 297.40707, 62450.056, 204204.64, 1.1761197, -0.36216075, -5.9568422, -2.4256701, 1103, 162.1398, 107.68174, 60.762181
1.1764025, 44084.09, 9035.8895, -4687.7048, 279.9612, -3689.7227, 18779.052, 59.9846, 57.673742, 58.975636, 43734.701, 423.82798, 2208000, 299.15869, 62513.753, 204028.35, 1.1751883, 0.10262352, 2.0149924, -7.0320377, 1104, -52.66582, -39.06561, -37.101679
1.17404, 44114.92, 8960.368, -4513.9864, 282.00224, -3632.8346, 18812.46, 60.218337, 57.231112, 59.320202, 43906.421, -852.66975, 2210000, 299.6909, 62718.881, 204438.91, 1.1751104, -2.4498104, -4.3807922, 5.4456114, 1105, 92.244907, 109.05164, 57.893741
1.1741211, 43971.657, 9105.8327, -4604.2798, 275.4017, -3669.8667, 18661.515, 60.155323, 57.326026, 59.279925, 43770.251, -695.57801, 2212000, 297.28626, 62431.765, 204424.78, 1.1746372, 0.25741932, -5.5862205, -1.6699015, 1106, 124.37716, 64.551092, 22.510073
1.1764179, 44182.404, 9112.2004, -4714.5951, 285.72077, -3661.6504, 18747.393, 60.020636, 57.232177, 59.394192, 43904.395, 676.67643, 2214000, 298.65434, 62651.788, 204025.68, 1.1737257, -2.0454702, 10.061476, 2.9716105, 1107, -47.616209, -56.222578, -101.85393
1.1752289, 44064.671, 9050.7609, -4628.1055, 287.42528, -3665.8305, 18901.227, 60.365517, 57.003976, 59.351257, 43822.371, 516.54498, 2216000, 301.10498, 62723.598, 204232.1, 1.1740393, 2.8861622, -6.9571549, 4.6440617, 1108, -29.473569, -50.407949, -77.135241
1.1746005, 44055.295, 8963.7213, -4660.8927, 290.83363, -3688.4034, 18942.727, 60.375878, 57.339394, 59.025508, 43627.303, -315.46183, 2218000, 301.7661, 62570.03, 204341.36, 1.1727418, 0.63775592, 1.0593041, -8.2797016, 1109, 7.1358655, -2.697043, 91.453688
1.1750859, 44162.915, 9278.5515, -4746.918, 295.34535, -3649.6504, 19041.568, 60.176517, 57.167652, 59.374427, 44024.288, -228.25011, 2220000, 303.34068, 63065.856, 204256.95, 1.1741088, -0.17484293, 2.1772056, 4.5769123, 1110, 9.7948381, 13.145359, 46.442131
1.1775123, 44044.369, 8961.9112, -4648.6636, 285.96377, -3722.3463, 18882.32, 60.222657, 56.890419, 59.495204, 43604.222, -26.284523, 2222000, 300.80379, 62486.542, 203836.05, 1.1764375, 4.5428684, -0.91439226, -0.95914332, 1111, 35.46877, -27.315747, -0.16318513
1.1773912, 44041.447, 9077.7653, -4708.2204, 291.79244, -3568.4705, 19015.706, 59.988666, 57.061198, 59.554636, 43825.216, 658.78546, 2224000, 302.92869, 62840.922, 203857.02, 1.1756064, -5.6873306, -7.6215583, 9.2143084, 1112, -54.313089, -61.313123, -84.628098
1.1745615, 44156.149, 8976.4994, -4699.7599, 284.42799, -3614.0014, 18774.803, 60.381322, 57.204419, 59.161406, 43764.879, 195.89838, 2226000, 299.091, 62539.682, 204348.14, 1.1728742, 0.92498199, 0.95136808, 2.7264099, 1113, 4.0748469, -6.4597644, -57.163294
1.1787518, 44053.76, 9037.7716, -4650.6806, 308.45864, -3652.8789, 18917.116, 60.375713, 57.096505, 59.068005, 43795.792, 16.658309, 2228000, 301.35811, 62712.908, 203621.72, 1.1756079, -2.5548089, 0.76077166, -7.1883548, 1114, 91.20623, -61.945193, -34.324746
1.1760038, 44161.85, 9013.8426, -4805.0353, 290.31921, -3573.5525, 18665.413, 60.071081, 57.165995, 59.433938, 43780.16, 146.9482, 2230000, 297.34837, 62445.574, 204097.52, 1.1738694, 2.1583192, -0.52362825, 2.6138795, 1115, -7.8877001, 91.720058, -128.50094
1.1779472, 44247.349, 9040.66, -4959.2105, 287.14278, -3666.4262, 18852.842, 60.052836, 57.186406, 59.332725, 43607.345, 230.1055, 2232000, 300.3342, 62460.187, 203760.79, 1.1738696, -6.8113684, 2.0328871, 7.7274976, 1116, 110.51141, -98.061418, -82.396312
1.1752071, 44153.865, 9175.8674, -4941.7894, 301.34528, -3595.7226, 18991.561, 60.477883, 57.202488, 59.036494, 43774.397, 555.66112, 2234000, 302.54405, 62765.958, 204235.89, 1.1751451, 0.43841454, 1.5639937, -2.8139672, 1117, -31.089209, -81.059247, -56.758634
1.1716849, 43945.34, 9064.5736, -4705.7971, 267.36761, -3612.8183, 18833.408, 60.364183, 56.922494, 59.617309, 43625.518, 24.742324, 2236000, 300.0246, 62458.926, 204849.84, 1.174759, 3.9108029, -4.2678936, -5.554395, 1118, 21.283458, 9.7270384, -38.531544
1.171651, 44054.324, 9171.2446, -4719.5052, 286.04046, -3682.4934, 18983.596, 60.353377, 57.208448, 59.331655, 43786.588, 76.84103, 2238000, 302.41717, 62770.185, 204855.77, 1.174338, 1.7775728, -4.7757706, 3.2838927, 1119, -33.712102, 34.091288, -23.736938
1.1681959, 44230.442, 9053.5299, -4756.0217, 280.52503, -3612.0109, 18908.596, 60.293543, 57.296457, 59.474692, 43883.565, 362.30965, 2240000, 301.22239, 62792.161, 205461.65, 1.1726692, -5.9412375, 3.7150308, -10.113341, 1120, -28.306208, -51.074002, -30.752865
1.1731927, 44139.416, 9071.0344, -4807.9906, 273.04485, -3512.8617, 18825.641, 60.446981, 56.779844, 59.608514, 43864.083, 338.89825, 2242000, 299.90087, 62689.724, 204586.56, 1.1693597, 3.8358541, 7.3580278, 7.5400984, 1121, -45.38078, -85.506193, 27.870377
1.1682665, 44171.211, 9170.4872, -4719.6218, 279.61091, -3567.9808, 18676.544, 60.425252, 57.279983, 59.358537, 44023.268, -139.66881, 2244000, 297.52569, 62699.811, 205449.24, 1.1741296, -1.4137097, -9.7951578, 1.3789768, 1122, 93.518536, 15.015628, -66.078336
1.1737788, 44117.105, 8972.7246, -4720.3836, 267.94773, -3645.1996, 18731.07, 60.230143, 57.156655, 59.399051, 43704.581, 59.588907, 2246000, 298.39431, 62435.651, 204484.41, 1.1711619, 0.73815331, 5.4168662, -4.3925392, 1123, -92.993828, -20.56211, 95.4424
1.1764532, 44195.013, 9101.3882, -4728.5925, 281.15426, -3646.8833, 18794.764, 60.105924, 57.372526, 59.16305, 43890.62, -58.552719, 2248000, 299.40898, 62685.384, 204019.56, 1.1724212, -0.22603678, 4.9160299, 2.2637765, 1124, -54.436696, 59.186673, 13.048586
1.1701885, 44082.713, 9074.3657, -4695.0779, 280.61709, -3558.7488, 18819.776, 60.614222, 57.01033, 59.355715, 43883.14, 132.08681, 2250000, 299.80744, 62702.916, 205111.79, 1.1727919, -0.27530354, -0.28412669, -0.079389005, 1125, 41.303004, -16.84627, -64.607822
1.1738691, 44205.339, 8958.4388, -4806.2644, 262.41377, -3592.0935, 18849.116, 60.301028, 57.083627, 59.400557, 43698.53, 165.45203, 2252000, 300.27484, 62547.646, 204468.68, 1.1729515, 3.8441545, -10.293176, 8.0732154, 1126, -17.900202, -42.61248, 10.219403
1.1704849, 44159.038, 9084.2015, -4865.6922, 292.59603, -3578.7583, 18854.41, 60.488511, 57.343358, 59.118665, 43780.78, 351.55068, 2254000, 300.35917, 62635.19, 205059.85, 1.1729227, -3.923647, 2.4432607, -6.1209111, 1127, -78.661588, 39.556508, -67.757539
